stock_code,company_name,total_assets,total_liabilities,accounts_receivable,revenue,net_income,total_equity,debt_to_asset,receivable_to_asset,roe,revenue_growth,risk_level,risk_score
000626,000626,6308573128.18,4702539937.27,1202030247.42,88073798657.17,-262262808.08,2349685246.09,0.7454205319843324,0.1905391636106438,-0.11161614455230509,0.020612853051873506,High,61.91996651927733
000628,000628,13147613536.9,10550617577.33,105323404.12,7127243789.62,30921789.45,2115162080.62,0.8024739659192682,0.008010838151304043,0.01461911109948423,-0.10999770100321046,High,60.00898916390565
000629,000629,5894012365.91,1442111068.81,842132267.76,13208840921.58,289022091.0,12471380341.68,0.2446739129953194,0.1428792841750307,0.023174827732105416,-0.08145242677086541,Low,46.14735306864137
000630,000630,41871833155.04,23757395124.33,18622766021.71,145531399282.95,3811317329.56,33888514669.04,0.5673836881314184,0.44475640588160936,0.11246634344354897,0.05876555556774834,Medium,59.741106649216576
000632,000632,5026882921.79,5737211704.58,2748728731.47,10480839156.77,-514486927.12,1017133353.86,1.1413060128595678,0.5468057987893654,-0.5058205250742518,-0.24664456209331706,Extreme,85.37577097645435
000633,000633,188058122.89,115375933.1,65733428.81,277184746.5,15187900.93,189033824.75,0.6135120957656603,0.34953783330300053,0.08034488510236842,0.18506423770186534,Medium,58.28454420096695
000635,000635,266494862.66,1272992018.19,123812608.27,1846115183.83,-502560250.5,1100116820.25,4.776797591832422,0.46459660435541994,-0.45682444014063334,0.05661594573692288,Extreme,100.0
000637,000637,830352316.24,1290196583.0,166814898.36,3754940782.49,-89266150.52,645132659.65,1.5537941639547248,0.20089652921710505,-0.1383686737677008,-0.17434100802753877,Extreme,88.37964822934475
000638,000638,160537460.74,148907982.14,41085302.77,391470280.69,5308571.01,151056738.54,0.9275590971328825,0.2559234622287947,0.03514289439391202,1.3369898251965544,High,58.346287109858544
000639,000639,2950488656.93,2357472463.35,707206296.07,4972309008.3,-589550269.52,2914468641.51,0.7990108546300813,0.23969124382462537,-0.20228396391822256,-0.09434309235677969,High,65.90603765808588
000651,000651,224802908651.88,201125441381.86,27910910515.55,190038071604.78,32371069287.35,137416898946.39,0.8946745510900577,0.12415724815541253,0.23556832919056642,-0.07306696573588667,High,59.78562916418175
000652,000652,29350384630.01,24526596165.74,12098879943.03,19065984414.48,-203574712.43,5735527402.92,0.8356482027381066,0.4122221938672386,-0.03549363434762052,-0.09502359692849788,High,71.32523689810914
000657,000657,10248865927.65,6706690698.49,3747336407.93,14742768799.72,1033118510.42,7546742236.09,0.6543836894574151,0.36563425010958656,0.13689595829567688,0.15756666222579618,Medium,58.77430135681223
000659,000659,332177266.52,1480481921.32,95211802.85,1007017844.62,-122873267.67,222958517.72,4.456903197590922,0.2866294970979521,-0.5511037161823485,-0.19963143215136253,Extreme,100.0
000661,000661,16270250650.56,3418900202.38,4754637807.03,13465627318.38,2707513470.35,22999514866.29,0.2101319934036988,0.2922289219229915,0.11772046002232667,-0.07554643011508455,Low,46.42213565077843
000663,000663,830613965.79,436483107.67,460277905.54,323086122.97,-84818711.26,1017721210.29,0.5254945445744574,0.5541417848690132,-0.08334179380601775,-0.5338952480115338,Medium,69.95733343907439
000665,000665,2134710887.26,5589691772.43,54272327.08,1590774198.1,-796024550.05,4401262829.96,2.618477193229959,0.02542373648998485,-0.18086276162181264,-0.1916607867933069,Extreme,100.0
000668,000668,669303794.37,463702725.04,581593865.89,133460373.4,-367999367.54,733772795.92,0.6928135309265242,0.868953486865319,-0.5015167768363565,0.13867567892039034,Medium,76.1214863102248
000669,000669,202194513.68,1557148602.27,15590863.76,1307192461.33,-210164666.32,37051630.32,7.701240621861763,0.07710824332590269,-5.672211033762683,0.06119042834518118,Extreme,100.0
000670,000670,1324168212.74,1318319597.2,170464602.17,4081308642.91,-26051467.26,47317783.82,0.9955831778140196,0.12873334409475864,-0.5505639773642299,0.1772043928935017,High,66.31378500785453
000672,000672,6224311823.01,5314931931.24,835160297.64,5448297549.15,591954929.25,8948861025.58,0.8538987252521298,0.13417713016121463,0.06614863361470448,-0.14831617422594562,High,63.80083591348611
000676,000676,3450448107.82,710570824.76,22436316.03,3389702385.05,287258200.9,4161546975.63,0.20593580965602176,0.006502435431256293,0.06902678320878815,0.15738248345593356,Low,38.04114076068302
000677,000677,1135739391.82,494322109.68,325210617.59,1055021919.14,106301404.4,505070367.03,0.4352425505712702,0.2863426415710178,0.21046850367621342,0.02431507307936743,Low,49.71097923371454
000678,000678,957163179.58,1271488072.06,401651237.86,1455260921.02,-51796501.09,799509675.33,1.3283921688441094,0.4196267119638296,-0.06478533367169177,0.04360268903914511,Extreme,84.90640597402756
000679,000679,347751968.85,835352189.13,68747190.31,372246878.16,-97475641.76,254500523.04,2.402149416702001,0.19769029787909997,-0.383007628415285,1.2790178389696532,Extreme,100.0
000680,000680,14005506089.56,10791117242.51,3200095156.3,14218639331.87,1104517101.72,5240428819.4,0.7704910606946169,0.22848836277936566,0.21076845803745908,0.34890662302255504,High,55.06866320916062
000682,000682,10699333455.8,6820219391.04,3824736041.11,7544804479.9,742847021.92,5114224829.31,0.6374433902088386,0.35747423490541363,0.14525114689183954,0.1646683307296937,Medium,57.78219559930757
000683,000683,6542923855.63,9913197754.62,772352416.08,13263919340.43,2873656833.7,14495690792.46,1.515102112351495,0.11804392548683151,0.19824214484450411,0.1013284448402241,Extreme,77.43482343820078
000685,000685,5618947472.06,7642393617.13,134160710.69,5678178699.81,1211146078.45,17512631577.72,1.3601112406071614,0.02387648422718115,0.06915842847918126,0.0921694687951998,Extreme,73.74959392396283
000688,000688,518633877.72,3558523824.97,286337164.48,1917751273.04,-116753320.42,2990550956.26,6.86134087617619,0.5520988442536484,-0.03904073935794505,0.6036821901032026,Extreme,100.0
000690,000690,6259967178.77,3141878924.5,323338362.99,7903721308.59,705541276.56,12204909559.62,0.5019002232400421,0.05165176649592781,0.05780798891736867,-0.23076656396757192,Medium,52.21076677634096
000692,000692,1953351421.47,4889947165.77,487663129.41,2098691641.77,-326940944.68,183515645.44,2.503362739557666,0.24965458035349716,-1.7815426248597022,0.06810491823377875,Extreme,100.0
000697,000697,1279535692.0,2137801728.47,531911768.07,1749948164.23,-262942711.47,100604154.39,1.6707636542193463,0.4157068625718336,-2.6136367137551964,0.1546548777116855,Extreme,93.96903241375936
000698,000698,1984305598.05,3177201622.01,273823409.19,5020223380.81,-167293408.8,1377888524.97,1.601165478307511,0.13799457576448376,-0.12141287612772768,-0.049540809896758645,Extreme,86.98023684230502
000700,000700,4419136839.74,4706285667.87,869910589.89,7136130278.47,623496714.75,3486942634.75,1.064978487551631,0.1968507926858362,0.17880899689498397,-0.18178122118974693,Extreme,69.21821173321771
000701,000701,7600845915.67,7880169590.17,1352525825.58,43785518003.94,-818508588.41,1972966594.85,1.0367490247268587,0.17794411840287613,-0.41486185855682434,-0.38795900688019275,Extreme,74.43066377067959
000702,000702,406429446.27,396757473.12,79847699.13,1120913208.28,-31544320.44,363084730.62,0.9762025777443923,0.1964614027423481,-0.08687867536080414,-0.09688914275653741,High,70.16650382845584
000703,000703,34652584762.27,54931355531.78,12407437115.1,125463237098.17,-65753190.72,24742051837.12,1.5852022557229175,0.35805228384028986,-0.002657548013918224,-0.07847980162037332,Extreme,92.29217278389851
000705,000705,2149694647.26,1194472107.96,717234287.22,3740688470.19,36207559.51,1960598883.36,0.5556473378591111,0.33364472862887135,0.01846760182171932,-0.08905261414228612,Medium,60.439374447374995
000707,000707,1342177860.83,523576082.68,70045832.38,2891313933.86,280670571.75,2339842741.7,0.3900944114487343,0.05218818937803355,0.1199527501348575,-0.23797494206391384,Low,47.38846774518058
000708,000708,47360800131.37,42122978909.2,16745077930.89,109202941453.9,5358436264.97,40930430985.0,0.8894059811565415,0.35356408431534697,0.13091570589456378,-0.042237400922992274,High,67.67076290444575
000709,000709,65399867425.74,146621985558.43,22916792258.75,121616519837.62,800840003.25,58227967250.06,2.241930929369479,0.350410377892149,0.013753528434382618,-0.009185211090192146,Extreme,100.0
000710,000710,1439086278.92,590556621.16,194910776.8,1078165273.94,-188175034.28,1679476362.94,0.4103691556306121,0.13544064706549486,-0.11204387178786548,-0.06361858920088298,Low,51.33327673756456
000713,000713,1799735888.61,955846099.7,989204275.81,2926044504.72,60755442.79,2010353949.68,0.5311035389966213,0.5496385786772289,0.030221266657879227,-0.06026140328458217,Medium,64.5211530032282
000715,000715,971887869.33,612767790.96,73932444.35,763318326.38,100467600.55,1928237872.88,0.6304922720996917,0.07607096115004248,0.05210332291624498,-0.05756963633395034,Medium,55.08965548217519
000716,000716,1506868548.86,1545655705.37,452488880.69,2464511024.69,91668066.6,2565800005.56,1.0257402389474144,0.30028424246582364,0.035726894692243535,-0.0792058379246027,Extreme,73.17819924200796
000717,000717,3738057414.87,10417375690.56,1690554022.94,31175724804.23,-1203830999.32,7908448831.62,2.7868420771493927,0.4522546968419941,-0.15222087478226778,-0.20091252725995326,Extreme,100.0
000718,000718,10303989131.46,3600837531.27,8187878715.95,2121037451.32,165711480.57,9412197584.23,0.34946053274415556,0.7946319247320321,0.017606035050480365,0.0035759968700093472,Low,64.87370325566337
000720,000720,5230112413.89,2686033063.85,3331482950.22,1159781085.92,-124583149.1,2360455033.39,0.5135708090549834,0.6369811366524994,-0.052779293542007534,-0.20374482991800644,Medium,68.36910098714206
000721,000721,216117333.55,929591769.28,47939966.22,665806150.48,-129559398.47,302402302.33,4.301329069770952,0.22182379095894594,-0.4284339023603624,-0.14658797503420729,Extreme,100.0
000723,000723,9525289944.79,19750400706.94,1569375365.96,19030807655.6,-1329566303.17,14450836376.28,2.07346976537368,0.16475880262504694,-0.09200618348654108,-0.08554272015033924,Extreme,100.0
000725,000725,143387455374.0,115261269197.0,23313464392.0,198380605661.0,4145273882.0,132937555308.0,0.8038448614375785,0.16259068362145826,0.03118211307854962,0.13656863277661946,High,61.03487377893387
000726,000726,6011066265.95,1775720774.28,2019884406.3,6090615025.2,426261733.01,9438728389.28,0.29540861732612456,0.33602763917971445,0.045160927979888174,0.021662042265689664,Low,50.917305877122494
000727,000727,25406210652.13,22735179483.37,9284437136.44,55229798118.47,332735470.98,2978072867.73,0.8948669990447368,0.3654396660551035,0.11172845184061046,0.011591384626296818,High,68.07287648044147
000729,000729,11905450452.01,7127414260.34,3946393625.98,14667016921.5,1323975766.7,14619021633.06,0.5986681721174756,0.33147789257429816,0.09056527857554517,0.031954139481570845,Medium,58.663319118677386
000733,000733,14081889508.33,2182434686.93,2243419188.51,5219282776.27,970846664.4,14749329513.19,0.15498166532545243,0.1593123697770053,0.06582310494397682,-0.32994081235669087,Low,45.2860897041562
000735,000735,3947509209.98,3768651630.15,2639383818.25,3332360520.26,252715790.79,4257131132.47,0.9546910291234239,0.6686200532673038,0.05936293314116767,-0.18729004841903002,High,80.74505936104642
000737,000737,8814158544.77,5638204593.62,6430185081.12,24106974254.9,612818494.5,6232422331.68,0.6396758766003255,0.7295290921372678,0.09832749802351885,1.5858825910686216,Medium,59.97031615085349
000738,000738,11233100793.64,2986065057.68,1533558646.62,5480966613.8,754668524.55,12346622125.96,0.2658273180786076,0.13652139999387133,0.06112348113118603,0.029474116091450786,Low,44.56502635301086
000739,000739,8186761774.66,5742629852.13,1860088103.67,12021863029.21,1030846722.3,6741964785.16,0.7014531520759311,0.22720681935895837,0.15290004548363062,0.04773338969496413,High,57.423930012211486
000751,000751,6158988135.98,5239619278.93,3748899150.63,15604388863.6,21284120.55,3553194611.64,0.8507272888416253,0.6086875096786474,0.0059901364479938175,-0.003972678580744018,High,75.62897978182254
000753,000753,4153336708.25,5143447107.3,259475085.86,3302206173.67,89302026.45,3315945147.52,1.238389147955014,0.06247388644041078,0.026931092788669654,-0.09507864019580359,Extreme,73.99103068190198
000756,000756,3726840162.91,2795614112.39,1272856947.1,8466309803.08,486714573.88,4991588524.78,0.7501298661027421,0.3415378421021751,0.09750695023513613,0.045114442870298595,High,63.153523851055255
000757,000757,1752513860.57,878720168.78,450712986.97,3594718680.94,-20016799.38,1551051933.0,0.5014055457993347,0.25718084011238973,-0.012905305718090355,-0.06731940524528211,Medium,57.14488142924261
000758,000758,10784655218.82,9655515972.49,2564493112.53,8917892057.98,520560839.87,5666944360.57,0.8953013125204438,0.23779092242603872,0.09185917608297116,-0.047373748715138844,High,65.9810705213414
000759,000759,3259433391.73,6742797903.61,1516769406.81,10380736744.09,-524730940.84,1787942337.97,2.068702468569589,0.46534756950653583,-0.29348314523150154,-0.10814108913441636,Extreme,100.0
000761,000761,11938056205.39,22794197694.25,7333084694.27,51266361501.22,-4960117417.26,11887217861.48,1.9093726233219175,0.6142611969743561,-0.41726478601296946,-0.11326837882762118,Extreme,100.0
000766,000766,1209964232.75,2156866308.24,382193097.01,1322557724.02,55978243.48,2255397745.17,1.7825868317924456,0.31587140071186537,0.02481967697266659,-0.1023436779704928,Extreme,96.77733482695825
000767,000767,16658345522.52,18589052711.18,1767325728.45,16669653222.71,-155380603.44,11400759332.34,1.115900296704131,0.10609251237229991,-0.013628969694960504,-0.15018706240312812,Extreme,72.63119233446271
000768,000768,57315396774.51,54564493567.69,22692440744.35,43215752501.38,1023435524.55,21024209129.41,0.9520041147469921,0.3959222481461047,0.04867890717079832,0.07231839372405406,High,71.51802302955187
000777,000777,2454049618.78,1430776922.54,523202575.89,1843447034.94,229331122.93,2158452084.18,0.5830268921992264,0.21319967285343788,0.1062479563993302,0.0186172658294013,Medium,54.97842701903548
000778,000778,23037579050.91,16718056510.0,4959128174.08,36194132288.44,-28782419.4,25407496265.64,0.7256863437366968,0.21526255702133384,-0.0011328317870865575,-0.16320873810145223,High,63.78424161864877
000782,000782,1658247267.19,999570464.73,380867794.49,3253691362.68,-70238033.58,1776580947.03,0.6027873433036512,0.229680942056008,-0.03953550987779108,0.15486423934757124,Medium,57.277001457034025
000785,000785,5880167196.24,10086872082.0,540022602.59,12965913209.23,835185420.4,20215693483.18,1.7154056586094908,0.09183796728353419,0.04131371605405952,-0.04041733328361882,Extreme,88.12944937185779
000786,000786,12218125205.69,7765849084.64,2595372827.21,25821124419.48,3726000753.63,25672937208.31,0.6356007123763499,0.21241989122859298,0.14513340345116185,0.1513976894144552,Medium,54.236206671581726
000788,000788,1944159585.35,748211411.36,188893796.33,2060014642.65,137992604.73,1514755082.68,0.38485082037403956,0.09715961475250715,0.09109895474709666,-0.060981992178996025,Low,47.306861033146404
000789,000789,7361670254.97,3650918893.53,457484812.0,5956579928.44,19204152.1,6893856333.62,0.49593621652167824,0.06214415970222838,0.0027856907905587005,-0.2727147868422088,Low,54.08919608686418
000790,000790,878315567.29,1011305054.79,112617334.23,863976571.55,-7436935.72,1025895578.65,1.15141424386947,0.12821967231831644,-0.007249213150705296,-0.13893094611135817,Extreme,74.1372285851556
000791,000791,5818506821.01,4228006784.41,157529168.33,8695371655.4,2293341928.03,13567157314.65,0.7266480756099011,0.027073813467259192,0.16903628924193417,2.292544026822987,High,43.250380373930156
000792,000792,27761401669.79,3787297937.58,984228201.39,15134119500.89,4913958767.89,36574787737.51,0.13642315264294969,0.035453116276223134,0.13435371937512003,-0.298648356365399,Low,39.60666306547006
