stock_code,cash,total_assets,total_liabilities,current_liabilities,accounts_receivable,total_equity,revenue,net_income,revenue_2023,debt_to_asset,receivable_to_asset,roe,revenue_growth,company_name,risk_level,risk_score
000576,131255863.36,894522021.63,130579098.44,10000000.0,177203161.42,1612340099.58,396288612.52,17155299.05,323277259.89,0.14597639329444173,0.19809815424901445,0.010640000242175209,0.22584747425427704,000576,Low,41.80727090646146
000581,2246600451.52,13307830772.22,7373709831.11,393120147.95,2308920401.14,19840528176.64,11167263155.85,1717171190.56,11093141950.98,0.554088037135441,0.173500883852525,0.08654866318436909,0.006681714269729755,000581,Medium,53.729629488069826
000582,3295594423.05,5109769026.53,6167405597.02,1452041215.88,41893718.64,17621736791.95,7003254738.88,1346041224.15,6949606334.66,1.2069832442520856,0.00819874996746177,0.07638527575584386,0.007719632111021573,000582,Extreme,69.4276378617428
000584,93711146.19,2219842214.42,2559165176.7,17376911.11,872904211.81,327951861.35,1935963540.14,-220890119.85,2187855364.38,1.152859045600526,0.39322804393017285,-0.6735443395281098,-0.11513184479239182,000584,Extreme,80.56779091419403
000586,78245253.5,476542854.26,224852793.67,38145698.88,77475520.35,323875400.87,422197654.74,-8578483.35,495808383.28,0.47184170670057124,0.16257828578776598,-0.02648698643662446,-0.14846608291096494,000586,Low,54.70436917482093
000589,2738774303.89,8663911933.32,7141471351.12,1933939360.68,1897871943.3,8791161894.97,10690550119.05,620745586.01,9601195952.98,0.8242779250392723,0.2190548516543771,0.07061018707494959,0.11346025759758482,000589,High,62.304851789688016
000590,177291724.42,499993608.88,236262891.88,754536.3,124783406.23,598246119.42,343208128.81,-127230053.08,404647908.22,0.4725318237751791,0.24957000252366907,-0.21267175657294632,-0.1518351588181108,000590,Low,56.9335563645282
000591,1921454492.97,15039046645.0,6524933610.96,1100528611.12,126447966.85,23451708087.13,6039099376.15,1227456062.82,9540404214.99,0.43386617283545237,0.008407977568979739,0.052339729722868766,-0.36699753594703116,000591,Low,50.58766674068666
000592,429327527.4,3009487545.91,1728600022.89,39675930.57,1726572684.05,1886791742.91,1563391258.8,-127079037.52,1233161878.86,0.5743835109865228,0.5737098617990539,-0.06735191522727671,0.2677907788110362,000592,Medium,63.896344086461674
000593,141579324.33,519008826.63,842939283.38,154537530.0,88382453.04,848790237.02,1736587208.94,20516399.42,1600101468.57,1.6241328473223233,0.17029084767956676,0.024171342370796586,0.08529817830364003,000593,Extreme,86.52399126935256
000595,52067276.09,547612408.63,524117477.99,300000000.0,170300383.11,316985107.54,236976028.0,-166369650.7,297934696.74,0.9570956934690744,0.3109870784996496,-0.5248500536543533,-0.20460412770653927,000595,High,73.53358904362887
000596,15894104466.53,28811933319.6,14308635452.23,50038194.44,9264220836.58,24657023779.19,23577928065.99,5706611578.81,20253526598.02,0.4966218439252118,0.32154110360507443,0.23143959424763416,0.16413938836187655,000596,Low,50.5097991680736
000597,4468332416.81,8646485795.58,8256923910.95,1542200000.0,1323826723.69,5321612954.62,7502554909.23,423282321.89,8243175021.66,0.9549456399004159,0.15310575359607106,0.07954023065930117,-0.08984646213187587,000597,High,66.38597189175047
000598,4300334098.64,8850812380.45,11696258834.09,40023022.22,226572247.85,18160049995.61,9048669804.99,2054837409.34,8086535650.22,1.321489862323274,0.025599034089849322,0.11315152820816765,0.11897977037222657,000598,Extreme,71.266085813018
000599,877268677.52,3177905564.03,5750736135.87,3300403522.24,1035091156.04,1595334392.42,4334578017.18,-384694804.17,4655500230.14,1.8095994421487194,0.32571488837049295,-0.24113741043747416,-0.06893399142853211,000599,Extreme,98.12019538800922
000600,1968260246.82,8139955483.2,11961837054.54,4409487358.29,1256159322.2,10443793514.78,23517238270.44,695929580.11,18946080722.31,1.4695211883195132,0.15432017101230824,0.06663570848323688,0.24127193455621773,000600,Extreme,78.86502786725
000601,456342103.41,3218423031.29,3273182917.79,1279354257.78,646230216.62,4308496583.2,4441652756.13,89177356.17,4106806068.18,1.017014508648371,0.20079094958532523,0.020698021792039195,0.08153457513965183,000601,Extreme,69.19741270288677
000603,965035275.94,1794524286.59,2236308718.88,930894936.83,334046502.63,3043161435.15,2013208417.83,474414668.69,2253503431.67,1.246184705100587,0.1861476632700043,0.15589533411217657,-0.10663174968494507,000603,Extreme,74.20816687881276
000605,462072879.24,2411024788.94,3525689886.49,1450056526.87,85036783.04,2124338428.58,1761201344.32,32313980.59,1844760143.76,1.462320048579865,0.03526997458926425,0.015211314805240362,-0.04529521072028912,000605,Extreme,79.82402005919943
000607,706080330.49,1329379987.84,1323202700.39,56244982.34,24357780.36,1607098532.11,1431111347.84,-7996704.37,1775533388.73,0.995353256776464,0.018322662130319075,-0.0049758643979973816,-0.19398229460295174,000607,High,67.25848720258142
000610,165673456.5,678197635.87,1092578310.07,610733907.82,339641586.84,236682568.86,582155887.47,-264417810.27,549822766.14,1.6110028290918876,0.5008003108183998,-1.1171832870649872,0.05880644331443915,000610,Extreme,95.26202821007223
000612,1699968273.68,2518520259.41,1497313559.85,332753993.05,541162888.65,6234751349.49,6465185298.11,588697754.52,6186553848.06,0.5945211495740628,0.21487335137688163,0.09442201004024887,0.04503823241389443,000612,Medium,55.39653569649876
000619,705165097.18,3004192293.32,1784417731.91,1006505844.51,1027220633.65,2588568738.38,5276178312.18,-111742481.97,5796311628.54,0.5939758702789295,0.341929055584786,-0.043167670347410446,-0.0897352229647137,000619,Medium,62.26485472763467
000620,803172874.93,7600760040.86,5362810403.06,1061254.31,5248268726.35,4887127060.87,3043206014.08,-669414371.36,3875157771.86,0.7055623877389526,0.690492621545276,-0.1369750290963034,-0.21468848670403415,000620,High,75.57607203784082
000623,1107003746.65,4832934924.11,2463892768.6,1254936175.2,936896963.88,29027588245.6,2610575103.43,1519190955.96,3449123301.81,0.5098129412644086,0.1938567306598966,0.052336106710149405,-0.2431192291501885,000623,Medium,56.263596128177824
000625,64182095662.74,136368604838.2,113357374109.84,40036055.69,17081370658.58,76576224624.99,159733034213.25,6104174527.85,151297706646.97,0.83125712288644,0.1252588209643039,0.0797137043219803,0.055753175333731544,000625,High,60.51880984931398
000626,2411406287.69,6308573128.18,4702539937.27,256429564.66,1202030247.42,2349685246.09,88073798657.17,-262262808.08,86295012250.54,0.7454205319843324,0.1905391636106438,-0.11161614455230509,0.020612853051873506,000626,High,61.91996651927733
000628,1339441550.49,13147613536.9,10550617577.33,598754437.88,105323404.12,2115162080.62,7127243789.62,30921789.45,8008118403.35,0.8024739659192682,0.008010838151304043,0.01461911109948423,-0.10999770100321046,000628,High,60.00898916390565
000629,1337479519.02,5894012365.91,1442111068.81,126097538.87,842132267.76,12471380341.68,13208840921.58,289022091.0,14380138064.21,0.2446739129953194,0.1428792841750307,0.023174827732105416,-0.08145242677086541,000629,Low,46.14735306864137
000630,6891370118.92,41871833155.04,23757395124.33,7287419570.73,18622766021.71,33888514669.04,145531399282.95,3811317329.56,137453847565.82,0.5673836881314184,0.44475640588160936,0.11246634344354897,0.05876555556774834,000630,Medium,59.741106649216576
000632,829052418.17,5026882921.79,5737211704.58,2680112854.45,2748728731.47,1017133353.86,10480839156.77,-514486927.12,13912210132.7,1.1413060128595678,0.5468057987893654,-0.5058205250742518,-0.24664456209331706,000632,Extreme,85.37577097645435
000633,34421384.45,188058122.89,115375933.1,5005423.61,65733428.81,189033824.75,277184746.5,15187900.93,233898499.07,0.6135120957656603,0.34953783330300053,0.08034488510236842,0.18506423770186534,000633,Medium,58.28454420096695
000635,19454506.02,266494862.66,1272992018.19,552596019.72,123812608.27,1100116820.25,1846115183.83,-502560250.5,1747196028.3,4.776797591832422,0.46459660435541994,-0.45682444014063334,0.05661594573692288,000635,Extreme,100.0
000637,202104629.14,830352316.24,1290196583.0,691851107.3,166814898.36,645132659.65,3754940782.49,-89266150.52,4547810680.92,1.5537941639547248,0.20089652921710505,-0.1383686737677008,-0.17434100802753877,000637,Extreme,88.37964822934475
000638,51432455.82,160537460.74,148907982.14,41078959.64,41085302.77,151056738.54,391470280.69,5308571.01,167510477.14,0.9275590971328825,0.2559234622287947,0.03514289439391202,1.3369898251965544,000638,High,58.346287109858544
000639,1812282230.25,2950488656.93,2357472463.35,1012567600.0,707206296.07,2914468641.51,4972309008.3,-589550269.52,5490278897.38,0.7990108546300813,0.23969124382462537,-0.20228396391822256,-0.09434309235677969,000639,High,65.90603765808588
000651,113900461797.94,224802908651.88,201125441381.86,39009527273.22,27910910515.55,137416898946.39,190038071604.78,32371069287.35,205018123834.21,0.8946745510900577,0.12415724815541253,0.23556832919056642,-0.07306696573588667,000651,High,59.78562916418175
000652,3349684741.75,29350384630.01,24526596165.74,9485898148.03,12098879943.03,5735527402.92,19065984414.48,-203574712.43,21067935417.73,0.8356482027381066,0.4122221938672386,-0.03549363434762052,-0.09502359692849788,000652,High,71.32523689810914
000657,1517485866.67,10248865927.65,6706690698.49,1492046571.9,3747336407.93,7546742236.09,14742768799.72,1033118510.42,12735999818.25,0.6543836894574151,0.36563425010958656,0.13689595829567688,0.15756666222579618,000657,Medium,58.77430135681223
000659,46841574.78,332177266.52,1480481921.32,170286052.89,95211802.85,222958517.72,1007017844.62,-122873267.67,1258192644.08,4.456903197590922,0.2866294970979521,-0.5511037161823485,-0.19963143215136253,000659,Extreme,100.0
000661,6097332986.0,16270250650.56,3418900202.38,242398918.01,4754637807.03,22999514866.29,13465627318.38,2707513470.35,14566039611.98,0.2101319934036988,0.2922289219229915,0.11772046002232667,-0.07554643011508455,000661,Low,46.42213565077843
000663,278378066.24,830613965.79,436483107.67,19817847.5,460277905.54,1017721210.29,323086122.97,-84818711.26,693162044.78,0.5254945445744574,0.5541417848690132,-0.08334179380601775,-0.5338952480115338,000663,Medium,69.95733343907439
000665,290411351.19,2134710887.26,5589691772.43,1478674171.26,54272327.08,4401262829.96,1590774198.1,-796024550.05,1967953765.09,2.618477193229959,0.02542373648998485,-0.18086276162181264,-0.1916607867933069,000665,Extreme,100.0
000668,53796307.32,669303794.37,463702725.04,3006468.0,581593865.89,733772795.92,133460373.4,-367999367.54,117206660.22,0.6928135309265242,0.868953486865319,-0.5015167768363565,0.13867567892039034,000668,Medium,76.1214863102248
000669,82951296.65,202194513.68,1557148602.27,556755887.64,15590863.76,37051630.32,1307192461.33,-210164666.32,1231817048.49,7.701240621861763,0.07710824332590269,-5.672211033762683,0.06119042834518118,000669,Extreme,100.0
000670,30625751.38,1324168212.74,1318319597.2,341226017.89,170464602.17,47317783.82,4081308642.91,-26051467.26,3466949892.09,0.9955831778140196,0.12873334409475864,-0.5505639773642299,0.1772043928935017,000670,High,66.31378500785453
000672,2671756512.29,6224311823.01,5314931931.24,1566330689.0,835160297.64,8948861025.58,5448297549.15,591954929.25,6397089370.81,0.8538987252521298,0.13417713016121463,0.06614863361470448,-0.14831617422594562,000672,High,63.80083591348611
000676,1092704020.4,3450448107.82,710570824.76,244794972.21,22436316.03,4161546975.63,3389702385.05,287258200.9,2928765929.59,0.20593580965602176,0.006502435431256293,0.06902678320878815,0.15738248345593356,000676,Low,38.04114076068302
000677,462561601.35,1135739391.82,494322109.68,70811378.27,325210617.59,505070367.03,1055021919.14,106301404.4,1029977930.49,0.4352425505712702,0.2863426415710178,0.21046850367621342,0.02431507307936743,000677,Low,49.71097923371454
000678,182361016.29,957163179.58,1271488072.06,378388307.16,401651237.86,799509675.33,1455260921.02,-51796501.09,1394458768.94,1.3283921688441094,0.4196267119638296,-0.06478533367169177,0.04360268903914511,000678,Extreme,84.90640597402756
000679,117416321.97,347751968.85,835352189.13,40064777.78,68747190.31,254500523.04,372246878.16,-97475641.76,163336535.5,2.402149416702001,0.19769029787909997,-0.383007628415285,1.2790178389696532,000679,Extreme,100.0
000680,4572610420.38,14005506089.56,10791117242.51,804320550.45,3200095156.3,5240428819.4,14218639331.87,1104517101.72,10540862569.13,0.7704910606946169,0.22848836277936566,0.21076845803745908,0.34890662302255504,000680,High,55.06866320916062
000682,4120516405.45,10699333455.8,6820219391.04,262015000.0,3824736041.11,5114224829.31,7544804479.9,742847021.92,6478071293.63,0.6374433902088386,0.35747423490541363,0.14525114689183954,0.1646683307296937,000682,Medium,57.78219559930757
000683,3799783632.45,6542923855.63,9913197754.62,1600655193.99,772352416.08,14495690792.46,13263919340.43,2873656833.7,12043563754.82,1.515102112351495,0.11804392548683151,0.19824214484450411,0.1013284448402241,000683,Extreme,77.43482343820078
000685,1714545305.57,5618947472.06,7642393617.13,1652926596.77,134160710.69,17512631577.72,5678178699.81,1211146078.45,5198990506.55,1.3601112406071614,0.02387648422718115,0.06915842847918126,0.0921694687951998,000685,Extreme,73.74959392396283
000688,174256496.72,518633877.72,3558523824.97,225136361.09,286337164.48,2990550956.26,1917751273.04,-116753320.42,1195842471.08,6.86134087617619,0.5520988442536484,-0.03904073935794505,0.6036821901032026,000688,Extreme,100.0
000690,4402983205.88,6259967178.77,3141878924.5,1133192669.74,323338362.99,12204909559.62,7903721308.59,705541276.56,10274802080.05,0.5019002232400421,0.05165176649592781,0.05780798891736867,-0.23076656396757192,000690,Medium,52.21076677634096
000692,559262256.65,1953351421.47,4889947165.77,2123118717.75,487663129.41,183515645.44,2098691641.77,-326940944.68,1964874054.92,2.503362739557666,0.24965458035349716,-1.7815426248597022,0.06810491823377875,000692,Extreme,100.0
000697,113433148.53,1279535692.0,2137801728.47,1383433553.34,531911768.07,100604154.39,1749948164.23,-262942711.47,1515559495.75,1.6707636542193463,0.4157068625718336,-2.6136367137551964,0.1546548777116855,000697,Extreme,93.96903241375936
000698,847751407.06,1984305598.05,3177201622.01,1312423147.78,273823409.19,1377888524.97,5020223380.81,-167293408.8,5281892618.94,1.601165478307511,0.13799457576448376,-0.12141287612772768,-0.049540809896758645,000698,Extreme,86.98023684230502
000700,1790517315.45,4419136839.74,4706285667.87,2076960323.07,869910589.89,3486942634.75,7136130278.47,623496714.75,8721543019.15,1.064978487551631,0.1968507926858362,0.17880899689498397,-0.18178122118974693,000700,Extreme,69.21821173321771
000701,2127864491.76,7600845915.67,7880169590.17,1974732717.8,1352525825.58,1972966594.85,43785518003.94,-818508588.41,71540172139.04,1.0367490247268587,0.17794411840287613,-0.41486185855682434,-0.38795900688019275,000701,Extreme,74.43066377067959
000702,267458631.14,406429446.27,396757473.12,272079514.92,79847699.13,363084730.62,1120913208.28,-31544320.44,1241169009.64,0.9762025777443923,0.1964614027423481,-0.08687867536080414,-0.09688914275653741,000702,High,70.16650382845584
000703,13093174547.46,34652584762.27,54931355531.78,38031193372.03,12407437115.1,24742051837.12,125463237098.17,-65753190.72,136148114082.34,1.5852022557229175,0.35805228384028986,-0.002657548013918224,-0.07847980162037332,000703,Extreme,92.29217278389851
000705,549426935.55,2149694647.26,1194472107.96,249193127.55,717234287.22,1960598883.36,3740688470.19,36207559.51,4106371595.4,0.5556473378591111,0.33364472862887135,0.01846760182171932,-0.08905261414228612,000705,Medium,60.439374447374995
000707,1111057812.7,1342177860.83,523576082.68,87074263.89,70045832.38,2339842741.7,2891313933.86,280670571.75,3794250469.52,0.3900944114487343,0.05218818937803355,0.1199527501348575,-0.23797494206391384,000707,Low,47.38846774518058
000708,8833495129.53,47360800131.37,42122978909.2,9018641334.74,16745077930.89,40930430985.0,109202941453.9,5358436264.97,114018799187.96,0.8894059811565415,0.35356408431534697,0.13091570589456378,-0.042237400922992274,000708,High,67.67076290444575
